Building & Room ID,Building Name,Floor, Room size (SF),Department,Room Use Code,Actual Stations,Furniture Type,Space Category,Comments,Room Photo1,Room Photo2,Room Photo3,Room Photo4,Occupants,Function Comment
180-0 0244-00,Warren J. Baker Center for Science and Mathematics,2,335.56,115500-CSM-Physics,720 - Equip Maintenance/Repair Shop,0,00 Unapplicable,13 Other Academic Space,,https://www.appsheet.com/image/getimageurl?appName=CalPolySpaceManagement2025-1009913&tableName=Facilities&fileName=Facilities_Images%2F180-0%2F180-0%200244-00.Room%20Photo1.165604.jpg&appVersion=1.000082&signature=5bfe38fd44541ac16e44b9206a6008f65e44458099bc49a2be5a265261a0395a,,,,,
180-0 0111-00,Warren J. Baker Center for Science and Mathematics,1,273.54,115500-CSM-Physics,316 - Faculty Office - Dept,4,04 Dsk/Ch,5 Academic Unit Offices,,https://www.appsheet.com/image/getimageurl?appName=CalPolySpaceManagement2025-1009913&tableName=Facilities&fileName=Facilities_Images%2F180-0%2F180-0%200111-00.Room%20Photo1.161114.jpg&appVersion=1.000082&signature=3d59ae015a1f896dcfd64e28b17a3b099b580cf236b00f5274a31b376c3cb92e,https://www.appsheet.com/image/getimageurl?appName=CalPolySpaceManagement2025-1009913&tableName=Facilities&fileName=Facilities_Images%2F180-0%2F180-0%200111-00.Room%20Photo2.161114.jpg&appVersion=1.000082&signature=668ae83c29d8889ce1815eb3c8dd4e0d9e322d3e2af817cb147b798f59edd59a,https://www.appsheet.com/image/getimageurl?appName=CalPolySpaceManagement2025-1009913&tableName=Facilities&fileName=Facilities_Images%2F180-0%2F180-0%200111-00.Room%20Photo3.161114.jpg&appVersion=1.000082&signature=2c00e2298cd05edcb19f224d93eb7324ea580c82a8ac29409c6697cf1aa10765,,"Parajuli, Bishal (CSM-PHYS);Dawoodbhoy, Taha (CSM-PHYS)",
180-0 0111-A0,Warren J. Baker Center for Science and Mathematics,1,135.32,115500-CSM-Physics,316 - Faculty Office - Dept,2,04 Dsk/Ch,5 Academic Unit Offices,,https://www.appsheet.com/image/getimageurl?appName=CalPolySpaceManagement2025-1009913&tableName=Facilities&fileName=Facilities_Images%2F180-0%2F180-0%200111-A0.Room%20Photo1.161243.jpg&appVersion=1.000082&signature=18efb568e11398f3ed943513b5ffec21ae1d869e078e70a5cef9e95953fdd153,,,,"Stair, Nick (CSM-PHYS);Powell, Ian (CSM-PHYS)",
180-0 0111-B0,Warren J. Baker Center for Science and Mathematics,1,130.75,115500-CSM-Physics,316 - Faculty Office - Dept,2,04 Dsk/Ch,5 Academic Unit Offices,,https://www.appsheet.com/image/getimageurl?appName=CalPolySpaceManagement2025-1009913&tableName=Facilities&fileName=Facilities_Images%2F180-0%2F180-0%200111-B0.Room%20Photo1.161447.jpg&appVersion=1.000082&signature=0c77234ac64245d7c57450c505bd11ad70aca6b547bc7b1a3b8e38f5b55f4d74,https://www.appsheet.com/image/getimageurl?appName=CalPolySpaceManagement2025-1009913&tableName=Facilities&fileName=Facilities_Images%2F180-0%2F180-0%200111-B0.Room%20Photo2.161447.jpg&appVersion=1.000082&signature=a2f2c3a1d648c7bb105de8a817af23bf5c09f8795163796b37004009b52984a6,,,"Montakhab, Afshin (CSM-PHYS);Elbarbary, Ashraf (CSM-PHYS)",
180-0 0204-00,Warren J. Baker Center for Science and Mathematics,2,416.13,115500-CSM-Physics,311 - Staff Office,2,04 Dsk/Ch,5 Academic Unit Offices,,https://www.appsheet.com/image/getimageurl?appName=CalPolySpaceManagement2025-1009913&tableName=Facilities&fileName=Facilities_Images%2F180-0%2F180-0%200204-00.Room%20Photo1.194535.jpg&appVersion=1.000082&signature=6e8bd04f7b0c4d75ad50fad653e311253b6b18428db4fb8244823e3c1db2c3a5,https://www.appsheet.com/image/getimageurl?appName=CalPolySpaceManagement2025-1009913&tableName=Facilities&fileName=Facilities_Images%2F180-0%2F180-0%200204-00.Room%20Photo2.194535.jpg&appVersion=1.000082&signature=0877ab996b62eece59666dd9c076ceec70f5305744ab11fabaecab83c6785b0f,,,"Wardrop, Michelle (CSM-PHYS)",
180-0 0204-A0,Warren J. Baker Center for Science and Mathematics,2,146.71,115500-CSM-Physics,311 - Staff Office,1,04 Dsk/Ch,5 Academic Unit Offices,,https://www.appsheet.com/image/getimageurl?appName=CalPolySpaceManagement2025-1009913&tableName=Facilities&fileName=Facilities_Images%2F180-0%2F180-0%200204-A0.Room%20Photo1.194615.jpg&appVersion=1.000082&signature=f901169b5ef1dbc7cae3c839c224368eb104a0de7f69cc0274f7768f49d097e3,,,,"Bowers, Kelcie (CSM-PHYS)",
180-0 0204-B0,Warren J. Baker Center for Science and Mathematics,2,164.39,115500-CSM-Physics,"312 - Admin Office - Dept Head, Lib, Dir, Assoc. Dean",1,04 Dsk/Ch,5 Academic Unit Offices,,https://www.appsheet.com/image/getimageurl?appName=CalPolySpaceManagement2025-1009913&tableName=Facilities&fileName=Facilities_Images%2F180-0%2F180-0%200204-B0.Room%20Photo1.194754.jpg&appVersion=1.000082&signature=66f8947cd7b219f57cf44795228471fb83f60d5d792ab5b936c15940a90dc62d,,,,"Klay, Jennifer (CSM-PHYS)",
180-0 0205-00,Warren J. Baker Center for Science and Mathematics,2,228.03,115200-CSM-Chemistry & Biochemistry,315 - Office Service,0,00 Unapplicable,5 Academic Unit Offices,,https://www.appsheet.com/image/getimageurl?appName=CalPolySpaceManagement2025-1009913&tableName=Facilities&fileName=Facilities_Images%2F180-0%2F180-0%200205-00.Room%20Photo1.194354.jpg&appVersion=1.000082&signature=49acd254be73cdf148ef131ada07f965ec2c43134dec6a9265c064569e378bb3,,,,,
180-0 0205-A0,Warren J. Baker Center for Science and Mathematics,2,175.44,115200-CSM-Chemistry & Biochemistry,"312 - Admin Office - Dept Head, Lib, Dir, Assoc. Dean",1,04 Dsk/Ch,5 Academic Unit Offices,,https://www.appsheet.com/image/getimageurl?appName=CalPolySpaceManagement2025-1009913&tableName=Facilities&fileName=Facilities_Images%2F180-0%2F180-0%200205-A0.Room%20Photo1.194253.jpg&appVersion=1.000082&signature=b0274243efbe824912c09c3949674958567096db8536c572e6c0016ad19a949a,,,,"Hagen, John (CSM-CHEM)",
180-0 0206-00,Warren J. Baker Center for Science and Mathematics,2,231.41,115200-CSM-Chemistry & Biochemistry,311 - Staff Office,2,00 Unapplicable,5 Academic Unit Offices,,https://www.appsheet.com/image/getimageurl?appName=CalPolySpaceManagement2025-1009913&tableName=Facilities&fileName=Facilities_Images%2F180-0%2F180-0%200206-00.Room%20Photo1.194105.jpg&appVersion=1.000082&signature=c998b3a3dcc4519208822373002b4f93216bc5528579ec45a09a6852d2f900d7,https://www.appsheet.com/image/getimageurl?appName=CalPolySpaceManagement2025-1009913&tableName=Facilities&fileName=Facilities_Images%2F180-0%2F180-0%200206-00.Room%20Photo2.194105.jpg&appVersion=1.000082&signature=d339701ccf775a2db0fa44223009227332795a7802142c581d3984a1f3706027,https://www.appsheet.com/image/getimageurl?appName=CalPolySpaceManagement2025-1009913&tableName=Facilities&fileName=Facilities_Images%2F180-0%2F180-0%200206-00.Room%20Photo3.194105.jpg&appVersion=1.000082&signature=7ca16c27bbcb28c81004749acf1238c64b56d8ce76323139af488b36a3d63bda,,,
180-0 0206-A0,Warren J. Baker Center for Science and Mathematics,2,124.09,115200-CSM-Chemistry & Biochemistry,311 - Staff Office,1,00 Unapplicable,5 Academic Unit Offices,,https://www.appsheet.com/image/getimageurl?appName=CalPolySpaceManagement2025-1009913&tableName=Facilities&fileName=Facilities_Images%2F180-0%2F180-0%200206-A0.Room%20Photo1.194201.jpg&appVersion=1.000082&signature=7fa7a5a137fea685ca53d4e4c9b28a2bc7c440aed483260adf5b0d00ac3a1e3b,,,,"McNabb, Candace (CSM-CHEM)",
180-0 0246-00,Warren J. Baker Center for Science and Mathematics,2,407.12,115500-CSM-Physics,720 - Equip Maintenance/Repair Shop,0,00 Unapplicable,13 Other Academic Space,,https://www.appsheet.com/image/getimageurl?appName=CalPolySpaceManagement2025-1009913&tableName=Facilities&fileName=Facilities_Images%2F180-0%2F180-0%200246-00.Room%20Photo1.165711.jpg&appVersion=1.000082&signature=7b06d04a3df45f395d62e29da6d9caf926c3ae70fa644c9d9da07fde591bba34,,,,,
180-0 0207-00,Warren J. Baker Center for Science and Mathematics,2,304.02,115500-CSM-Physics,350 - Conference Room,12,01 Tbl/Ch,5 Academic Unit Offices,,https://www.appsheet.com/image/getimageurl?appName=CalPolySpaceManagement2025-1009913&tableName=Facilities&fileName=Facilities_Images%2F180-0%2F180-0%200207-00.Room%20Photo1.195049.jpg&appVersion=1.000082&signature=78c9241698916225a42078db63484d0e5cf5f683791fadd6c0713e0b89251334,https://www.appsheet.com/image/getimageurl?appName=CalPolySpaceManagement2025-1009913&tableName=Facilities&fileName=Facilities_Images%2F180-0%2F180-0%200207-00.Room%20Photo2.195049.jpg&appVersion=1.000082&signature=2d0ffb9f81b8de4c42c069cd70852d4c93f45787c4264e72390f57691075d0af,,,,
180-0 0208-A0,Warren J. Baker Center for Science and Mathematics,2,257.49,115200-CSM-Chemistry & Biochemistry,350 - Conference Room,12,01 Tbl/Ch,5 Academic Unit Offices,,https://www.appsheet.com/image/getimageurl?appName=CalPolySpaceManagement2025-1009913&tableName=Facilities&fileName=Facilities_Images%2F180-0%2F180-0%200208-A0.Room%20Photo1.195338.jpg&appVersion=1.000082&signature=60a1dfa8be0d5ee389b69407cd8be042f981c4673b9e488927c36c7252ec6a78,,,,,
180-0 0408-00,Warren J. Baker Center for Science and Mathematics,4,105.43,115200-CSM-Chemistry & Biochemistry,310 - Faculty Office,1,04 Dsk/Ch,5 Academic Unit Offices,,https://www.appsheet.com/image/getimageurl?appName=CalPolySpaceManagement2025-1009913&tableName=Facilities&fileName=Facilities_Images%2F180-0%2F180-0%200408-00.Room%20Photo1.203213.jpg&appVersion=1.000082&signature=8a4da9486dd381725500d0339dda50e3bdb412f60e844b1c53a7061c46af3b7b,,,,"Kingsbury, Kevin (CSM-CHEM)",
180-0 0231-A0,Warren J. Baker Center for Science and Mathematics,2,138.48,115500-CSM-Physics,720 - Equip Maintenance/Repair Shop,0,00 Unapplicable,13 Other Academic Space,,https://www.appsheet.com/image/getimageurl?appName=CalPolySpaceManagement2025-1009913&tableName=Facilities&fileName=Facilities_Images%2F180-0%2F180-0%200231-A0.Room%20Photo1.164836.jpg&appVersion=1.000082&signature=786f4b2aa32ffcb1c554866186278014f497164f9eb5d1f62e379b26c9f505ec,,,,"Coulombe, Kevin (CSM-PHYS)",
180-0 0232-00,Warren J. Baker Center for Science and Mathematics,2,713.93,115200-CSM-Chemistry & Biochemistry,760 - Hazardous Materials Storage,0,00 Unapplicable,13 Other Academic Space,,https://www.appsheet.com/image/getimageurl?appName=CalPolySpaceManagement2025-1009913&tableName=Facilities&fileName=Facilities_Images%2F180-0%2F180-0%200232-00.Room%20Photo1.170008.jpg&appVersion=1.000082&signature=afe7fd02e3fa8da9cc480120d913276b8d1e4961f4958d06e0794306bee347b6,https://www.appsheet.com/image/getimageurl?appName=CalPolySpaceManagement2025-1009913&tableName=Facilities&fileName=Facilities_Images%2F180-0%2F180-0%200232-00.Room%20Photo2.170008.jpg&appVersion=1.000082&signature=8f20cbe8f5eb032b7ad0a4097e6682495b517467602efa8bf638efac6c6a3c25,https://www.appsheet.com/image/getimageurl?appName=CalPolySpaceManagement2025-1009913&tableName=Facilities&fileName=Facilities_Images%2F180-0%2F180-0%200232-00.Room%20Photo3.170008.jpg&appVersion=1.000082&signature=5f7dc400a5b469f66c3312182613faa1e7e3f0563372cbcbe316507d4949023a,https://www.appsheet.com/image/getimageurl?appName=CalPolySpaceManagement2025-1009913&tableName=Facilities&fileName=Facilities_Images%2F180-0%2F180-0%200232-00.Room%20Photo4.170009.jpg&appVersion=1.000082&signature=39808d158955975e720c72e352d391fc0b160ebf983910dc580ba1bbee20fe9b,,
180-0 0233-00,Warren J. Baker Center for Science and Mathematics,2,"1,181.50",115500-CSM-Physics,210 - Teaching Lab,24,03 Blt-In,2 Class Laboratories,Geology classroom,https://www.appsheet.com/image/getimageurl?appName=CalPolySpaceManagement2025-1009913&tableName=Facilities&fileName=Facilities_Images%2F180-0%2F180-0%200233-00.Room%20Photo1.165110.jpg&appVersion=1.000082&signature=be6fb32c708ecd611c1082b0743318fd18ff9446c54e6f812135d50e054b64ce,https://www.appsheet.com/image/getimageurl?appName=CalPolySpaceManagement2025-1009913&tableName=Facilities&fileName=Facilities_Images%2F180-0%2F180-0%200233-00.Room%20Photo2.165110.jpg&appVersion=1.000082&signature=ad7312b3afe3f73d46960198258709e2f2c20b3fa12e0c18fc6b0b7db6390043,https://www.appsheet.com/image/getimageurl?appName=CalPolySpaceManagement2025-1009913&tableName=Facilities&fileName=Facilities_Images%2F180-0%2F180-0%200233-00.Room%20Photo3.165110.jpg&appVersion=1.000082&signature=91b45f9cf561743cb03274fb31a46260e8466414d096b5874b179b4d06a23baa,,,
180-0 0235-00,Warren J. Baker Center for Science and Mathematics,2,299.41,115500-CSM-Physics,250 - Research Lab,4,00 Unapplicable,4 Research Laboratories,,https://www.appsheet.com/image/getimageurl?appName=CalPolySpaceManagement2025-1009913&tableName=Facilities&fileName=Facilities_Images%2F180-0%2F180-0%200235-00.Room%20Photo1.165410.jpg&appVersion=1.000082&signature=437ba720b8aa67f7b926fb8f89825a8d6409a60e3fd68fa449e575844fe824d7,https://www.appsheet.com/image/getimageurl?appName=CalPolySpaceManagement2025-1009913&tableName=Facilities&fileName=Facilities_Images%2F180-0%2F180-0%200235-00.Room%20Photo2.165410.jpg&appVersion=1.000082&signature=e5d4a4a4dc70114c5e73a93c546d440c2eabb106414d16dfa0846dde62ef2df9,,,"Garcia, Antonio (CSM-PHYS);Jasbinsek, John (CSM-PHYS);Johnston, Scott (CSM-PHYS)",
180-0 0236-00,Warren J. Baker Center for Science and Mathematics,2,263.96,115200-CSM-Chemistry & Biochemistry,770 - Hazardous Waste Storage,0,00 Unapplicable,13 Other Academic Space,,https://www.appsheet.com/image/getimageurl?appName=CalPolySpaceManagement2025-1009913&tableName=Facilities&fileName=Facilities_Images%2F180-0%2F180-0%200236-00.Room%20Photo1.170211.jpg&appVersion=1.000082&signature=2e718cb4768c91106ad406187fb7b3e99c40079148c7172a7841b5a878ac9389,https://www.appsheet.com/image/getimageurl?appName=CalPolySpaceManagement2025-1009913&tableName=Facilities&fileName=Facilities_Images%2F180-0%2F180-0%200236-00.Room%20Photo2.170211.jpg&appVersion=1.000082&signature=f7bdd5e721556185a53038b40f420aa21f64ceff2864537321fbf5cdc01eb6d6,,,,
180-0 0238-00,Warren J. Baker Center for Science and Mathematics,2,69.37,115200-CSM-Chemistry & Biochemistry,760 - Hazardous Materials Storage,0,00 Unapplicable,13 Other Academic Space,Gas cylinder storage,https://www.appsheet.com/image/getimageurl?appName=CalPolySpaceManagement2025-1009913&tableName=Facilities&fileName=Facilities_Images%2F180-0%2F180-0%200238-00.Room%20Photo1.170426.jpg&appVersion=1.000082&signature=37bf2d3438719fbf06ffa27b7c945c324b689e060cc5f4c60494fb955b3da706,,,,,
180-0 0240-00,Warren J. Baker Center for Science and Mathematics,2,431.29,115200-CSM-Chemistry & Biochemistry,780 - General Storage,0,00 Unapplicable,13 Other Academic Space,,https://www.appsheet.com/image/getimageurl?appName=CalPolySpaceManagement2025-1009913&tableName=Facilities&fileName=Facilities_Images%2F180-0%2F180-0%200240-00.Room%20Photo1.165818.jpg&appVersion=1.000082&signature=e7052c2bcbb315d5ab447add723103006676f99999c86b2d2ea169ee2267a047,https://www.appsheet.com/image/getimageurl?appName=CalPolySpaceManagement2025-1009913&tableName=Facilities&fileName=Facilities_Images%2F180-0%2F180-0%200240-00.Room%20Photo2.165818.jpg&appVersion=1.000082&signature=9775ec0f93e524377ef30dea3b6c93d5cdcec50498d72374c1d8e5f7a4dbb2de,,,,
180-0 0242-00,Warren J. Baker Center for Science and Mathematics,2,255.18,115500-CSM-Physics,720 - Equip Maintenance/Repair Shop,0,00 Unapplicable,13 Other Academic Space,,https://www.appsheet.com/image/getimageurl?appName=CalPolySpaceManagement2025-1009913&tableName=Facilities&fileName=Facilities_Images%2F180-0%2F180-0%200242-00.Room%20Photo1.165521.jpg&appVersion=1.000082&signature=40c55be4e64d5a46a49ab62f0843d57ebe1823d772bbbe4f5863e160122db5dd,,,,,
180-0 0208-00,Warren J. Baker Center for Science and Mathematics,2,318.43,117500-CSM-College of Science & Math,593 - Faculty Use,4,00 Unapplicable,13 Other Academic Space,,https://www.appsheet.com/image/getimageurl?appName=CalPolySpaceManagement2025-1009913&tableName=Facilities&fileName=Facilities_Images%2F180-0%2F180-0%200208-00.Room%20Photo1.195301.jpg&appVersion=1.000082&signature=98e155878944717d002f60990cdd71694232a10d65dd1bf99437a0d27302567d,https://www.appsheet.com/image/getimageurl?appName=CalPolySpaceManagement2025-1009913&tableName=Facilities&fileName=Facilities_Images%2F180-0%2F180-0%200208-00.Room%20Photo2.195301.jpg&appVersion=1.000082&signature=f6a8f1f29cbc5e3ac5f7e3385337a8e80564426158c9f522b62d8e6b791dedce,,,,
180-0 0304-D0,Warren J. Baker Center for Science and Mathematics,3,105.31,115200-CSM-Chemistry & Biochemistry,310 - Faculty Office,1,04 Dsk/Ch,5 Academic Unit Offices,,https://www.appsheet.com/image/getimageurl?appName=CalPolySpaceManagement2025-1009913&tableName=Facilities&fileName=Facilities_Images%2F180-0%2F180-0%200304-D0.Room%20Photo1.201221.jpg&appVersion=1.000082&signature=45f08cb04ced2bad86f5c4eb2e05b927827886166db4a9e3a4730529c2473b50,,,,"Kiste, Alan (CSM-CHEM)",
180-0 0231-00,Warren J. Baker Center for Science and Mathematics,2,106.13,115500-CSM-Physics,311 - Staff Office,1,04 Dsk/Ch,5 Academic Unit Offices,,https://www.appsheet.com/image/getimageurl?appName=CalPolySpaceManagement2025-1009913&tableName=Facilities&fileName=Facilities_Images%2F180-0%2F180-0%200231-00.Room%20Photo1.164539.jpg&appVersion=1.000082&signature=35034fbae8557028489049912d8745e4f2030ac20ad4c0a584692e69421d6f07,,,,"Coulombe, Kevin (CSM-PHYS)",
180-0 0305-00,Warren J. Baker Center for Science and Mathematics,3,94.93,117500-CSM-College of Science & Math,720 - Equip Maintenance/Repair Shop,0,00 Unapplicable,13 Other Academic Space,,https://www.appsheet.com/image/getimageurl?appName=CalPolySpaceManagement2025-1009913&tableName=Facilities&fileName=Facilities_Images%2F180-0%2F180-0%200305-00.Room%20Photo1.201618.jpg&appVersion=1.000082&signature=42417b5673bc3ca488719f81827907b84d8eea2b489636165ec21208cfb03b2a,,,,,
180-0 0362-S3,Warren J. Baker Center for Science and Mathematics,3,409.77,115200-CSM-Chemistry & Biochemistry,215 - Teaching Lab Service,0,00 Unapplicable,2 Class Laboratories,,https://www.appsheet.com/image/getimageurl?appName=CalPolySpaceManagement2025-1009913&tableName=Facilities&fileName=Facilities_Images%2F180-0%2F180-0%200362-S3.Room%20Photo1.180203.jpg&appVersion=1.000082&signature=f4b7c3c27ff968f46f22f474ea024a4f4e42b6df0a467d5108596a98902d6f15,,,,,
180-0 0363-00,Warren J. Baker Center for Science and Mathematics,3,491.93,115200-CSM-Chemistry & Biochemistry,720 - Equip Maintenance/Repair Shop,1,00 Unapplicable,13 Other Academic Space,,https://www.appsheet.com/image/getimageurl?appName=CalPolySpaceManagement2025-1009913&tableName=Facilities&fileName=Facilities_Images%2F180-0%2F180-0%200363-00.Room%20Photo1.180930.jpg&appVersion=1.000082&signature=07e77f316b0fd96e1abec4c824282a78ab75e9424036e5945b37ed200a5d24dd,https://www.appsheet.com/image/getimageurl?appName=CalPolySpaceManagement2025-1009913&tableName=Facilities&fileName=Facilities_Images%2F180-0%2F180-0%200363-00.Room%20Photo2.180930.jpg&appVersion=1.000082&signature=793314b5bb3eb89e232ffe1135d8151a04ebb31dea2147dc2bacaf84749ecc89,,,"Featherstone, Tom (CSM-CHEM)",
180-0 0363-A0,Warren J. Baker Center for Science and Mathematics,3,91.69,115200-CSM-Chemistry & Biochemistry,720 - Equip Maintenance/Repair Shop,0,00 Unapplicable,13 Other Academic Space,,https://www.appsheet.com/image/getimageurl?appName=CalPolySpaceManagement2025-1009913&tableName=Facilities&fileName=Facilities_Images%2F180-0%2F180-0%200363-A0.Room%20Photo1.181048.jpg&appVersion=1.000082&signature=a088fa10e022cb18c73d28c41b96be8b8cc9da69ad9c1cbad4385eea222bc7c0,,,,"Featherstone, Tom (CSM-CHEM)",
180-0 0364-00,Warren J. Baker Center for Science and Mathematics,3,277.15,115200-CSM-Chemistry & Biochemistry,215 - Teaching Lab Service,2,00 Unapplicable,2 Class Laboratories,,https://www.appsheet.com/image/getimageurl?appName=CalPolySpaceManagement2025-1009913&tableName=Facilities&fileName=Facilities_Images%2F180-0%2F180-0%200364-00.Room%20Photo1.180001.jpg&appVersion=1.000082&signature=2e6ee15e32c07e4601c4e108c1dad853388ac29f7ebfc53a44643dda62963548,,,,,
180-0 0365-00,Warren J. Baker Center for Science and Mathematics,3,"1,194.32",115200-CSM-Chemistry & Biochemistry,250 - Research Lab,16,00 Unapplicable,4 Research Laboratories,,https://www.appsheet.com/image/getimageurl?appName=CalPolySpaceManagement2025-1009913&tableName=Facilities&fileName=Facilities_Images%2F180-0%2F180-0%200365-00.Room%20Photo1.180804.jpg&appVersion=1.000082&signature=f3c5df42c3b4eab3f2a86c30fe45244857a2ad34b8ace370f77621c1949eb442,https://www.appsheet.com/image/getimageurl?appName=CalPolySpaceManagement2025-1009913&tableName=Facilities&fileName=Facilities_Images%2F180-0%2F180-0%200365-00.Room%20Photo2.180804.jpg&appVersion=1.000082&signature=9a573dd66e792f868c4d217087c8b43dd5f8aee1121401ec16ee370501fe6ac9,https://www.appsheet.com/image/getimageurl?appName=CalPolySpaceManagement2025-1009913&tableName=Facilities&fileName=Facilities_Images%2F180-0%2F180-0%200365-00.Room%20Photo3.180804.jpg&appVersion=1.000082&signature=2a731d25c72f74ebfff721634151662dd60d347a1dff4a3c4b176f8cbdf18d5d,,"Immoos, Chad (CSM-CHEM);Lehr, Corinne (CSM-CHEM);Zoerb, Matthew (CSM-CHEM)",
